example_id,signal,signal_seed,split,context_start,origin,target_index,current_value,target_value,target_delta
second_order_response__target-658,second_order_response,5037646422310687683,validation,594,657,658,0.880095316061671,0.8711115588967039,-0.008983757164967132
second_order_response__target-660,second_order_response,5037646422310687683,validation,596,659,660,0.8868697444993998,0.8650771337322632,-0.021792610767136567
second_order_response__target-662,second_order_response,5037646422310687683,validation,598,661,662,0.8581595769273604,0.8787616056075863,0.02060202868022587
second_order_response__target-664,second_order_response,5037646422310687683,validation,600,663,664,0.8722765942390035,0.8716790220849339,-0.0005975721540696366
second_order_response__target-666,second_order_response,5037646422310687683,validation,602,665,666,0.8458765954439742,0.8577978215479161,0.011921226103941862
second_order_response__target-668,second_order_response,5037646422310687683,validation,604,667,668,0.8568107732862493,0.8673442897672932,0.010533516481043836
second_order_response__target-670,second_order_response,5037646422310687683,validation,606,669,670,0.8507946708250704,0.8450813158075667,-0.005713355017503696
second_order_response__target-672,second_order_response,5037646422310687683,validation,608,671,672,0.8595261641469322,0.8743640810642358,0.014837916917303628
second_order_response__target-674,second_order_response,5037646422310687683,validation,610,673,674,0.8423633937230158,0.8582002494967674,0.0158368557737516
second_order_response__target-676,second_order_response,5037646422310687683,validation,612,675,676,0.8559815361424605,0.8578290263367255,0.0018474901942650002
second_order_response__target-678,second_order_response,5037646422310687683,validation,614,677,678,0.8596305380744887,0.8770552215047742,0.01742468343028547
second_order_response__target-680,second_order_response,5037646422310687683,validation,616,679,680,0.8481072017183597,0.8548767962904751,0.006769594572115345
second_order_response__target-682,second_order_response,5037646422310687683,validation,618,681,682,0.8529159086624883,0.849553557850697,-0.0033623508117913703
second_order_response__target-684,second_order_response,5037646422310687683,validation,620,683,684,0.8369644700131811,0.8538382635988351,0.016873793585653996
second_order_response__target-686,second_order_response,5037646422310687683,validation,622,685,686,0.8448191998915631,0.8525150006992392,0.007695800807676179
second_order_response__target-688,second_order_response,5037646422310687683,validation,624,687,688,0.8560285878241899,0.854148588865547,-0.0018799989586428811
second_order_response__target-690,second_order_response,5037646422310687683,validation,626,689,690,0.8646528728783685,0.8448907444093918,-0.019762128468976625
second_order_response__target-692,second_order_response,5037646422310687683,validation,628,691,692,0.837562865258233,0.8414952629788497,0.003932397720616709
second_order_response__target-694,second_order_response,5037646422310687683,validation,630,693,694,0.8538059712312578,0.8448906076159679,-0.008915363615289884
second_order_response__target-696,second_order_response,5037646422310687683,validation,632,695,696,0.853599382434759,0.8359478841343271,-0.01765149830043189
second_order_response__target-698,second_order_response,5037646422310687683,validation,634,697,698,0.8621482320912863,0.852005273936969,-0.010142958154317316
second_order_response__target-700,second_order_response,5037646422310687683,validation,636,699,700,0.8597610525403425,0.8540268982479077,-0.005734154292434845
second_order_response__target-702,second_order_response,5037646422310687683,validation,638,701,702,0.8463365847230242,0.8494247574937334,0.0030881727707091633
second_order_response__target-704,second_order_response,5037646422310687683,validation,640,703,704,0.8426184584407828,0.8471066688013338,0.004488210360551026
second_order_response__target-706,second_order_response,5037646422310687683,validation,642,705,706,0.855255699300615,0.8602783539705083,0.005022654669893378
second_order_response__target-708,second_order_response,5037646422310687683,validation,644,707,708,0.8529750702197714,0.8462088504611163,-0.006766219758655101
second_order_response__target-710,second_order_response,5037646422310687683,validation,646,709,710,0.8661316370693732,0.8410235700722721,-0.02510806699710111
second_order_response__target-712,second_order_response,5037646422310687683,validation,648,711,712,0.8608045514196834,0.8606754388471769,-0.00012911257250647346
second_order_response__target-714,second_order_response,5037646422310687683,validation,650,713,714,0.8747273382481744,0.8659894701266618,-0.00873786812151256
second_order_response__target-716,second_order_response,5037646422310687683,validation,652,715,716,0.8770020439116094,0.8500313497882787,-0.026970694123330752
second_order_response__target-718,second_order_response,5037646422310687683,validation,654,717,718,0.8617429234436147,0.8857675725192447,0.024024649075629956
second_order_response__target-720,second_order_response,5037646422310687683,validation,656,719,720,0.8722336369455671,0.8792361684092648,0.00700253146369767
second_order_response__target-722,second_order_response,5037646422310687683,validation,658,721,722,0.8674762741539997,0.8665362329691948,-0.0009400411848049517
second_order_response__target-724,second_order_response,5037646422310687683,validation,660,723,724,0.8674999226453359,0.8691945745176647,0.0016946518723287562
second_order_response__target-726,second_order_response,5037646422310687683,validation,662,725,726,0.8687991286688078,0.8906645964158805,0.021865467747072653
second_order_response__target-728,second_order_response,5037646422310687683,validation,664,727,728,0.8775782012289265,0.9132720188234009,0.03569381759447443
second_order_response__target-730,second_order_response,5037646422310687683,validation,666,729,730,0.8832119275388481,0.8635701874216732,-0.0196417401171749
second_order_response__target-732,second_order_response,5037646422310687683,validation,668,731,732,0.892521489459441,0.9016312870344967,0.0091097975750557
second_order_response__target-734,second_order_response,5037646422310687683,validation,670,733,734,0.884745954242809,0.911517313139447,0.026771358896637953
second_order_response__target-736,second_order_response,5037646422310687683,validation,672,735,736,0.8940494227394152,0.9080337315622884,0.01398430882287316
second_order_response__target-738,second_order_response,5037646422310687683,validation,674,737,738,0.9062474997430358,0.891380213630059,-0.014867286112976719
second_order_response__target-740,second_order_response,5037646422310687683,validation,676,739,740,0.9029235687316842,0.917580343456813,0.01465677472512883
second_order_response__target-742,second_order_response,5037646422310687683,validation,678,741,742,0.9045113682685596,0.9032827965278865,-0.0012285717406731456
second_order_response__target-744,second_order_response,5037646422310687683,validation,680,743,744,0.902075213048188,0.9087966243038929,0.006721411255704801
second_order_response__target-746,second_order_response,5037646422310687683,validation,682,745,746,0.921284213833545,0.9137708209791338,-0.007513392854411216
second_order_response__target-748,second_order_response,5037646422310687683,validation,684,747,748,0.9127252202820219,0.9357992238202966,0.023074003538274712
second_order_response__target-750,second_order_response,5037646422310687683,validation,686,749,750,0.9417168828403271,0.9197386388279097,-0.021978244012417325
second_order_response__target-752,second_order_response,5037646422310687683,validation,688,751,752,0.9110741651599404,0.9403255150346674,0.029251349874726995
second_order_response__target-754,second_order_response,5037646422310687683,validation,690,753,754,0.9118548649557153,0.9389761696493232,0.02712130469360785
second_order_response__target-756,second_order_response,5037646422310687683,validation,692,755,756,0.9349949987520336,0.9423656076088442,0.007370608856810623
second_order_response__target-758,second_order_response,5037646422310687683,validation,694,757,758,0.9377126808279335,0.9301168423593562,-0.007595838468577254
second_order_response__target-760,second_order_response,5037646422310687683,validation,696,759,760,0.9564474477023839,0.9561758128612006,-0.00027163484118331027
second_order_response__target-762,second_order_response,5037646422310687683,validation,698,761,762,0.9315801807067613,0.9495805756785395,0.01800039497177819
second_order_response__target-764,second_order_response,5037646422310687683,validation,700,763,764,0.9466284208807026,0.9466329335642443,4.512683541624263e-06
second_order_response__target-766,second_order_response,5037646422310687683,validation,702,765,766,0.9505622346461263,0.9743315596592272,0.023769325013100917
second_order_response__target-768,second_order_response,5037646422310687683,validation,704,767,768,0.9640783719535313,0.9760397272393541,0.011961355285822761
second_order_response__target-770,second_order_response,5037646422310687683,validation,706,769,770,0.9812746041757101,0.9720405121900091,-0.00923409198570102
second_order_response__target-772,second_order_response,5037646422310687683,validation,708,771,772,0.9860961422733219,0.9803121372894047,-0.005784004983917179
second_order_response__target-774,second_order_response,5037646422310687683,validation,710,773,774,0.9618972964738475,0.9849751638859102,0.023077867412062747
second_order_response__target-776,second_order_response,5037646422310687683,validation,712,775,776,0.971872212408985,0.9842295026598473,0.012357290250862296
second_order_response__target-778,second_order_response,5037646422310687683,validation,714,777,778,0.9798337360653415,0.9803111644643222,0.0004774283989806838
second_order_response__target-780,second_order_response,5037646422310687683,validation,716,779,780,0.9765584793257912,0.9834066889757853,0.006848209649994108
second_order_response__target-782,second_order_response,5037646422310687683,validation,718,781,782,0.9828436565524888,1.0006229230649397,0.017779266512450875
second_order_response__target-784,second_order_response,5037646422310687683,validation,720,783,784,1.0041826325719603,1.0152607280094335,0.011078095437473179
second_order_response__target-786,second_order_response,5037646422310687683,validation,722,785,786,0.9898869628496363,1.0143439396306428,0.024456976781006556
second_order_response__target-788,second_order_response,5037646422310687683,validation,724,787,788,0.9907474297371492,0.9863491555422561,-0.004398274194893137
second_order_response__target-790,second_order_response,5037646422310687683,validation,726,789,790,1.0080894108434197,1.0244657162644186,0.016376305420998882
second_order_response__target-792,second_order_response,5037646422310687683,validation,728,791,792,1.0131295854006621,1.029301095119094,0.016171509718431842
second_order_response__target-794,second_order_response,5037646422310687683,validation,730,793,794,1.024074388749482,1.007166367667766,-0.016908021081716074
second_order_response__target-796,second_order_response,5037646422310687683,validation,732,795,796,1.0264048588244425,1.0451754183368618,0.018770559512419238
second_order_response__target-798,second_order_response,5037646422310687683,validation,734,797,798,1.0216067191824194,1.0401298447293557,0.018523125546936248
second_order_response__target-800,second_order_response,5037646422310687683,validation,736,799,800,1.0418201926692967,1.0110300694788463,-0.03079012319045038
second_order_response__target-802,second_order_response,5037646422310687683,validation,738,801,802,1.0110761790389735,1.0417042782820294,0.030628099243055873
second_order_response__target-804,second_order_response,5037646422310687683,validation,740,803,804,1.0462924227597254,1.0575045394288876,0.011212116669162109
second_order_response__target-806,second_order_response,5037646422310687683,validation,742,805,806,1.0377696845286617,1.0393300853058058,0.0015604007771441442
second_order_response__target-808,second_order_response,5037646422310687683,validation,744,807,808,1.0385372078741009,1.046954067410285,0.008416859536184207
second_order_response__target-810,second_order_response,5037646422310687683,validation,746,809,810,1.048562196526444,1.0627424393884666,0.014180242862022574
second_order_response__target-812,second_order_response,5037646422310687683,validation,748,811,812,1.0384931679403113,1.0605183775452047,0.022025209604893403
second_order_response__target-814,second_order_response,5037646422310687683,validation,750,813,814,1.0598580746538142,1.0528695653463351,-0.006988509307479074
second_order_response__target-816,second_order_response,5037646422310687683,validation,752,815,816,1.058249702096765,1.0608969187701482,0.0026472166733833014
second_order_response__target-818,second_order_response,5037646422310687683,validation,754,817,818,1.0666054993443508,1.0620829645445968,-0.004522534799753952
second_order_response__target-820,second_order_response,5037646422310687683,test,756,819,820,1.0597392887540196,1.0469671683749338,-0.012772120379085816
second_order_response__target-822,second_order_response,5037646422310687683,test,758,821,822,1.0724448170803937,1.0755471426645549,0.0031023255841611252
second_order_response__target-824,second_order_response,5037646422310687683,test,760,823,824,1.07600755529642,1.0602858337524594,-0.015721721543960454
second_order_response__target-826,second_order_response,5037646422310687683,test,762,825,826,1.0736648017491817,1.083274309587067,0.009609507837885278
second_order_response__target-828,second_order_response,5037646422310687683,test,764,827,828,1.073739373150571,1.0672396996684743,-0.0064996734820967905
second_order_response__target-830,second_order_response,5037646422310687683,test,766,829,830,1.0766889249067855,1.0803633038083384,0.003674378901552977
second_order_response__target-832,second_order_response,5037646422310687683,test,768,831,832,1.0703852191513905,1.0801393266782757,0.009754107526885214
second_order_response__target-834,second_order_response,5037646422310687683,test,770,833,834,1.0774933713095314,1.0857076141015634,0.008214242792031978
second_order_response__target-836,second_order_response,5037646422310687683,test,772,835,836,1.072843816231108,1.0942677692282083,0.021423952997100315
second_order_response__target-838,second_order_response,5037646422310687683,test,774,837,838,1.0695908891103818,1.0791944239418798,0.009603534831498006
second_order_response__target-840,second_order_response,5037646422310687683,test,776,839,840,1.0979392353843322,1.1046555328722358,0.006716297487903589
second_order_response__target-842,second_order_response,5037646422310687683,test,778,841,842,1.0781584456971578,1.0909827530871559,0.012824307389998069
second_order_response__target-844,second_order_response,5037646422310687683,test,780,843,844,1.0895584162712713,1.0896555396865901,9.712341531886715e-05
second_order_response__target-846,second_order_response,5037646422310687683,test,782,845,846,1.0871906162994351,1.0935239860536885,0.00633336975425336
second_order_response__target-848,second_order_response,5037646422310687683,test,784,847,848,1.0873309210176572,1.0979145961281394,0.010583675110482194
second_order_response__target-850,second_order_response,5037646422310687683,test,786,849,850,1.0942160554037885,1.091305148283453,-0.002910907120335482
second_order_response__target-852,second_order_response,5037646422310687683,test,788,851,852,1.103348020805006,1.0836843918073322,-0.01966362899767371
second_order_response__target-854,second_order_response,5037646422310687683,test,790,853,854,1.0869101045499219,1.0966710509356992,0.009760946385777292
second_order_response__target-856,second_order_response,5037646422310687683,test,792,855,856,1.08540672554533,1.0819268979144752,-0.0034798276308547482
second_order_response__target-858,second_order_response,5037646422310687683,test,794,857,858,1.1100322877888176,1.1089253296857116,-0.001106958103106015
second_order_response__target-860,second_order_response,5037646422310687683,test,796,859,860,1.0865620091889865,1.0877978764123641,0.0012358672233776513
second_order_response__target-862,second_order_response,5037646422310687683,test,798,861,862,1.0928940469994335,1.1067882478414717,0.013894200842038185
second_order_response__target-864,second_order_response,5037646422310687683,test,800,863,864,1.1067093565445452,1.0983930570696034,-0.008316299474941724
second_order_response__target-866,second_order_response,5037646422310687683,test,802,865,866,1.0903095712917663,1.0780752742464956,-0.012234297045270681
second_order_response__target-868,second_order_response,5037646422310687683,test,804,867,868,1.0969138592390373,1.109534805740055,0.012620946501017638
second_order_response__target-870,second_order_response,5037646422310687683,test,806,869,870,1.1067812420166978,1.0780562975133774,-0.028724944503320415
second_order_response__target-872,second_order_response,5037646422310687683,test,808,871,872,1.0920623166618244,1.0872916874961072,-0.004770629165717244
second_order_response__target-874,second_order_response,5037646422310687683,test,810,873,874,1.093478654591752,1.1021302019219301,0.008651547330178033
second_order_response__target-876,second_order_response,5037646422310687683,test,812,875,876,1.11711315332225,1.0992602403620333,-0.017852912960216738
second_order_response__target-878,second_order_response,5037646422310687683,test,814,877,878,1.10077561832776,1.0773408452299245,-0.023434773097835482
second_order_response__target-880,second_order_response,5037646422310687683,test,816,879,880,1.0938808474825894,1.0807824582428232,-0.01309838923976625
second_order_response__target-882,second_order_response,5037646422310687683,test,818,881,882,1.0697976938849916,1.0947372739056265,0.0249395800206349
second_order_response__target-884,second_order_response,5037646422310687683,test,820,883,884,1.0911631440099268,1.0751019248759834,-0.016061219133943316
second_order_response__target-886,second_order_response,5037646422310687683,test,822,885,886,1.0931549883962806,1.0840820971750298,-0.009072891221250767
second_order_response__target-888,second_order_response,5037646422310687683,test,824,887,888,1.077652606841938,1.0843116697496742,0.006659062907736102
second_order_response__target-890,second_order_response,5037646422310687683,test,826,889,890,1.0776078394753459,1.0861879925902114,0.008580153114865485
second_order_response__target-892,second_order_response,5037646422310687683,test,828,891,892,1.0945806373948945,1.0918204831871618,-0.002760154207732679
second_order_response__target-894,second_order_response,5037646422310687683,test,830,893,894,1.0964956943460522,1.076865407222403,-0.019630287123649115
second_order_response__target-896,second_order_response,5037646422310687683,test,832,895,896,1.0710912832055979,1.0846256603496451,0.01353437714404726
second_order_response__target-898,second_order_response,5037646422310687683,test,834,897,898,1.0769837674108356,1.0752424695439489,-0.001741297866886704
second_order_response__target-900,second_order_response,5037646422310687683,test,836,899,900,1.0744770352843216,1.082924423736089,0.008447388451767512
second_order_response__target-902,second_order_response,5037646422310687683,test,838,901,902,1.0550571799438662,1.0527406912305233,-0.00231648871334289
second_order_response__target-904,second_order_response,5037646422310687683,test,840,903,904,1.0888682473635551,1.0739264826735047,-0.014941764690050485
second_order_response__target-906,second_order_response,5037646422310687683,test,842,905,906,1.0628715108676727,1.065924558532143,0.003053047664470343
second_order_response__target-908,second_order_response,5037646422310687683,test,844,907,908,1.0628253201591829,1.042116247533653,-0.0207090726255299
second_order_response__target-910,second_order_response,5037646422310687683,test,846,909,910,1.073945230846049,1.0560340661313528,-0.017911164714696337
second_order_response__target-912,second_order_response,5037646422310687683,test,848,911,912,1.0589367468880726,1.0499533693393563,-0.008983377548716254
second_order_response__target-914,second_order_response,5037646422310687683,test,850,913,914,1.0270785233352113,1.0443686469252298,0.01729012359001847
second_order_response__target-916,second_order_response,5037646422310687683,test,852,915,916,1.0691905987786376,1.044607263071119,-0.024583335707518694
second_order_response__target-918,second_order_response,5037646422310687683,test,854,917,918,1.0505009225326858,1.0633781484818055,0.012877225949119664
second_order_response__target-920,second_order_response,5037646422310687683,test,856,919,920,1.074039224747155,1.0740593023220553,2.0077574900190243e-05
second_order_response__target-922,second_order_response,5037646422310687683,test,858,921,922,1.0523901795929502,1.0518238123924686,-0.0005663672004816434
second_order_response__target-924,second_order_response,5037646422310687683,test,860,923,924,1.0540216310635622,1.0481237918159765,-0.00589783924758569
second_order_response__target-926,second_order_response,5037646422310687683,test,862,925,926,1.0322059847539315,1.0498365124721591,0.017630527718227595
second_order_response__target-928,second_order_response,5037646422310687683,test,864,927,928,1.0262003334081915,1.0433889849482203,0.0171886515400288
second_order_response__target-930,second_order_response,5037646422310687683,test,866,929,930,1.0347423880083528,1.0300976603778997,-0.004644727630453094
second_order_response__target-932,second_order_response,5037646422310687683,test,868,931,932,1.0487282914529463,1.057752743744994,0.009024452292047735
second_order_response__target-934,second_order_response,5037646422310687683,test,870,933,934,1.0367610913439966,1.0367768326889388,1.5741344942199476e-05
second_order_response__target-936,second_order_response,5037646422310687683,test,872,935,936,1.0209000126275505,1.0294514392707956,0.008551426643245152
second_order_response__target-938,second_order_response,5037646422310687683,test,874,937,938,1.0136932421005,1.0399988930613857,0.026305650960885663
second_order_response__target-940,second_order_response,5037646422310687683,test,876,939,940,1.036369833883516,1.0110860037838603,-0.025283830099655624
second_order_response__target-942,second_order_response,5037646422310687683,test,878,941,942,1.0353876034468237,1.014623311019898,-0.020764292426925568
second_order_response__target-944,second_order_response,5037646422310687683,test,880,943,944,1.010616198841369,1.029252013333001,0.018635814491631875
second_order_response__target-946,second_order_response,5037646422310687683,test,882,945,946,1.0170812818872041,1.0027316483975885,-0.014349633489615599
second_order_response__target-948,second_order_response,5037646422310687683,test,884,947,948,1.001341509995991,1.0131513795425444,0.011809869546553386
second_order_response__target-950,second_order_response,5037646422310687683,test,886,949,950,1.0127515596190335,1.006917395370297,-0.005834164248736506
second_order_response__target-952,second_order_response,5037646422310687683,test,888,951,952,1.0020046411255075,0.9950237285502133,-0.006980912575294207
second_order_response__target-954,second_order_response,5037646422310687683,test,890,953,954,1.009366661613855,0.9941258398601547,-0.01524082175370034
second_order_response__target-956,second_order_response,5037646422310687683,test,892,955,956,1.0112496876740804,1.005980425560712,-0.0052692621133683115
second_order_response__target-958,second_order_response,5037646422310687683,test,894,957,958,1.0128355981353885,0.996341578834641,-0.016494019300747453
second_order_response__target-960,second_order_response,5037646422310687683,test,896,959,960,0.9689009449110438,0.9897917295053857,0.020890784594341905
second_order_response__target-962,second_order_response,5037646422310687683,test,898,961,962,1.003387404489363,0.9895557925460042,-0.01383161194335869
second_order_response__target-964,second_order_response,5037646422310687683,test,900,963,964,0.995908358578671,0.9995189452505482,0.0036105866718771917
second_order_response__target-966,second_order_response,5037646422310687683,test,902,965,966,0.9726983932043254,1.0008408356926248,0.028142442488299446
second_order_response__target-968,second_order_response,5037646422310687683,test,904,967,968,0.9800826461050034,0.9946900579263438,0.0146074118213404
second_order_response__target-970,second_order_response,5037646422310687683,test,906,969,970,0.9734704011287989,0.976117116576319,0.0026467154475201538
second_order_response__target-972,second_order_response,5037646422310687683,test,908,971,972,0.9704436337741276,0.9550714892303662,-0.015372144543761346
second_order_response__target-974,second_order_response,5037646422310687683,test,910,973,974,0.9856527603426323,0.9794663205551807,-0.006186439787451592
second_order_response__target-976,second_order_response,5037646422310687683,test,912,975,976,0.9655589706433612,0.9757425824129322,0.010183611769571055
second_order_response__target-978,second_order_response,5037646422310687683,test,914,977,978,0.9860585653248108,0.9969956966539685,0.010937131329157634
second_order_response__target-980,second_order_response,5037646422310687683,test,916,979,980,0.9911903403099376,0.9777525233451276,-0.013437816964809945
second_order_response__target-982,second_order_response,5037646422310687683,test,918,981,982,0.9644417142969715,0.963011856816377,-0.001429857480594432
second_order_response__target-984,second_order_response,5037646422310687683,test,920,983,984,0.9711685695199961,0.9801765599033057,0.009007990383309572
second_order_response__target-986,second_order_response,5037646422310687683,test,922,985,986,0.9696764659601931,0.96058612488898,-0.009090341071213093
second_order_response__target-988,second_order_response,5037646422310687683,test,924,987,988,0.9538933972037124,0.9579102661668975,0.004016868963185094
second_order_response__target-990,second_order_response,5037646422310687683,test,926,989,990,0.9489366833736875,0.9726837530572543,0.02374706968356677
second_order_response__target-992,second_order_response,5037646422310687683,test,928,991,992,0.9696689594735601,0.9696819837916308,1.3024318070709029e-05
second_order_response__target-994,second_order_response,5037646422310687683,test,930,993,994,0.9549358153079587,0.9732243143329914,0.018288499025032712
second_order_response__target-996,second_order_response,5037646422310687683,test,932,995,996,0.9438156128336036,0.9497021361896654,0.005886523356061768
second_order_response__target-998,second_order_response,5037646422310687683,test,934,997,998,0.9562068058634969,0.927081842743754,-0.029124963119742886
second_order_response__target-1000,second_order_response,5037646422310687683,test,936,999,1000,0.9520465145714603,0.9623912682221198,0.010344753650659566
second_order_response__target-1002,second_order_response,5037646422310687683,test,938,1001,1002,0.9653952279451977,0.939410947329691,-0.025984280615506727
second_order_response__target-1004,second_order_response,5037646422310687683,test,940,1003,1004,0.94061942010533,0.9497564061545074,0.009136986049177453
second_order_response__target-1006,second_order_response,5037646422310687683,test,942,1005,1006,0.9668481944021627,0.9497890617882127,-0.01705913261395009
second_order_response__target-1008,second_order_response,5037646422310687683,test,944,1007,1008,0.9488941556562906,0.9479777148064605,-0.0009164408498301135
second_order_response__target-1010,second_order_response,5037646422310687683,test,946,1009,1010,0.951367967016599,0.9301790362609319,-0.02118893075566708
second_order_response__target-1012,second_order_response,5037646422310687683,test,948,1011,1012,0.9496593214486503,0.9322541338201452,-0.01740518762850507
second_order_response__target-1014,second_order_response,5037646422310687683,test,950,1013,1014,0.9375324870016887,0.9327884680788968,-0.0047440189227918594
second_order_response__target-1016,second_order_response,5037646422310687683,test,952,1015,1016,0.9403874316105436,0.9433355499372913,0.002948118326747684
second_order_response__target-1018,second_order_response,5037646422310687683,test,954,1017,1018,0.961498409202576,0.9334369739926354,-0.028061435209940644
second_order_response__target-1020,second_order_response,5037646422310687683,test,956,1019,1020,0.9509963063522031,0.9467846767899676,-0.00421162956223553
second_order_response__target-1022,second_order_response,5037646422310687683,test,958,1021,1022,0.9593163134313022,0.9418313760487388,-0.017484937382563404
regime_change__target-64,regime_change,8401067361085421641,train,0,63,64,0.6797128266552035,0.7225661490080415,0.04285332235283801
regime_change__target-66,regime_change,8401067361085421641,train,2,65,66,0.7092238014217854,0.7240653986504533,0.014841597228667847
regime_change__target-68,regime_change,8401067361085421641,train,4,67,68,0.733080686120397,0.7257674696798069,-0.007313216440590131
regime_change__target-70,regime_change,8401067361085421641,train,6,69,70,0.7539032869282368,0.7666065697143234,0.012703282786086567
regime_change__target-72,regime_change,8401067361085421641,train,8,71,72,0.7544811798232203,0.7703419742745921,0.015860794451371785
regime_change__target-74,regime_change,8401067361085421641,train,10,73,74,0.7714782512093856,0.7930082651997612,0.021530013990375574
regime_change__target-76,regime_change,8401067361085421641,train,12,75,76,0.7814735637069801,0.8047933321089187,0.023319768401938612
regime_change__target-78,regime_change,8401067361085421641,train,14,77,78,0.817541950279602,0.8103081145929483,-0.0072338356866537
regime_change__target-80,regime_change,8401067361085421641,train,16,79,80,0.8277292745249104,0.8433190978354257,0.015589823310515283
regime_change__target-82,regime_change,8401067361085421641,train,18,81,82,0.8481856707722965,0.8274186718559714,-0.020766998916325052
regime_change__target-84,regime_change,8401067361085421641,train,20,83,84,0.8591822849629498,0.8626230493314001,0.003440764368450311
regime_change__target-86,regime_change,8401067361085421641,train,22,85,86,0.8505924328356481,0.8780956992344382,0.027503266398790083
regime_change__target-88,regime_change,8401067361085421641,train,24,87,88,0.8687049966427008,0.8853476829182032,0.01664268627550236
regime_change__target-90,regime_change,8401067361085421641,train,26,89,90,0.8960402119848007,0.8879814238901238,-0.00805878809467686
regime_change__target-92,regime_change,8401067361085421641,train,28,91,92,0.8936808307338333,0.91301185783518,0.01933102710134671
regime_change__target-94,regime_change,8401067361085421641,train,30,93,94,0.8996797522329076,0.9208056889437247,0.021125936710817084
regime_change__target-96,regime_change,8401067361085421641,train,32,95,96,0.9311669611146692,0.9186841118660625,-0.012482849248606764
regime_change__target-98,regime_change,8401067361085421641,train,34,97,98,0.9269000476771954,0.9386838894080558,0.011783841730860445
regime_change__target-100,regime_change,8401067361085421641,train,36,99,100,0.9409140463090244,0.9477871832140675,0.006873136905043098
regime_change__target-102,regime_change,8401067361085421641,train,38,101,102,0.9505412223865829,0.9488144924582658,-0.0017267299283171278
regime_change__target-104,regime_change,8401067361085421641,train,40,103,104,0.9522160360174787,0.9735061834120486,0.021290147394569914
regime_change__target-106,regime_change,8401067361085421641,train,42,105,106,0.9686764929635586,0.9666073853864049,-0.002069107577153728
regime_change__target-108,regime_change,8401067361085421641,train,44,107,108,0.9658110123216208,0.971796980409537,0.0059859680879161825
regime_change__target-110,regime_change,8401067361085421641,train,46,109,110,0.9817954835522038,0.9704391572538427,-0.011356326298361141
regime_change__target-112,regime_change,8401067361085421641,train,48,111,112,0.976069565326803,0.9971783159931619,0.021108750666358866
regime_change__target-114,regime_change,8401067361085421641,train,50,113,114,0.9864523664576974,0.9994934793861132,0.01304111292841581
regime_change__target-116,regime_change,8401067361085421641,train,52,115,116,1.0106034596372822,0.9793966270908416,-0.03120683254644052
regime_change__target-118,regime_change,8401067361085421641,train,54,117,118,0.9877050896798052,0.986341885255889,-0.0013632044239162422
regime_change__target-120,regime_change,8401067361085421641,train,56,119,120,0.9941036529161391,1.012644849526551,0.01854119661041187
regime_change__target-122,regime_change,8401067361085421641,train,58,121,122,0.9854953412025553,1.0031642816566708,0.01766894045411549
regime_change__target-124,regime_change,8401067361085421641,train,60,123,124,0.9900230200950775,0.9945352844526841,0.0045122643576066546
regime_change__target-126,regime_change,8401067361085421641,train,62,125,126,0.9927075458831882,0.9978631893233816,0.005155643440193369
regime_change__target-128,regime_change,8401067361085421641,train,64,127,128,1.0025943040641623,0.9735135660419919,-0.02908073802217037
regime_change__target-130,regime_change,8401067361085421641,train,66,129,130,1.005166431366793,0.9958688257268453,-0.009297605639947637
regime_change__target-132,regime_change,8401067361085421641,train,68,131,132,0.9888039075524296,1.0031931920477555,0.014389284495325838
regime_change__target-134,regime_change,8401067361085421641,train,70,133,134,0.9977526120067531,0.9977069528628278,-4.56591439252918e-05
regime_change__target-136,regime_change,8401067361085421641,train,72,135,136,1.0047618872001742,1.0021752679160967,-0.0025866192840775515
regime_change__target-138,regime_change,8401067361085421641,train,74,137,138,0.9872430771260136,0.9864637232778805,-0.0007793538481331019
regime_change__target-140,regime_change,8401067361085421641,train,76,139,140,0.9709224019414666,1.0007662587800705,0.02984385683860391
regime_change__target-142,regime_change,8401067361085421641,train,78,141,142,0.9858940131142399,0.9866023846159426,0.0007083715017027759
regime_change__target-144,regime_change,8401067361085421641,train,80,143,144,1.0012612890673132,0.9862551481569066,-0.015006140910406529
regime_change__target-146,regime_change,8401067361085421641,train,82,145,146,0.9891178796561272,0.9761479246856766,-0.012969954970450615
regime_change__target-148,regime_change,8401067361085421641,train,84,147,148,0.9740266956848186,0.9752081273959573,0.001181431711138714
regime_change__target-150,regime_change,8401067361085421641,train,86,149,150,0.9740174685066236,0.9599478801323009,-0.014069588374322706
regime_change__target-152,regime_change,8401067361085421641,train,88,151,152,0.9490188493668855,0.9616580560307418,0.012639206663856317
regime_change__target-154,regime_change,8401067361085421641,train,90,153,154,0.9401773751866421,0.948915162152182,0.00873778696553984
regime_change__target-156,regime_change,8401067361085421641,train,92,155,156,0.9529180399645568,0.9274196623265811,-0.02549837763797569
regime_change__target-158,regime_change,8401067361085421641,train,94,157,158,0.920660637417174,0.9307689305731828,0.010108293156008807
regime_change__target-160,regime_change,8401067361085421641,train,96,159,160,0.9216698818477079,0.9213679669357092,-0.000301914911998713
regime_change__target-162,regime_change,8401067361085421641,train,98,161,162,0.9266419810868946,0.9036549585633677,-0.0229870225235268
regime_change__target-164,regime_change,8401067361085421641,train,100,163,164,0.9158390345393502,0.9103138708856965,-0.005525163653653742
regime_change__target-166,regime_change,8401067361085421641,train,102,165,166,0.9036128287494559,0.8881983976197382,-0.015414431129717743
