representation,example_id,signal,split,input_steps,input_features,input_scalar_elements,input_bytes
vectorchain,ramp__target-770,ramp,validation,4,5,20,160
vectorchain,ramp__target-772,ramp,validation,5,5,25,200
vectorchain,ramp__target-774,ramp,validation,5,5,25,200
vectorchain,ramp__target-776,ramp,validation,6,5,30,240
vectorchain,ramp__target-778,ramp,validation,5,5,25,200
vectorchain,ramp__target-780,ramp,validation,5,5,25,200
vectorchain,ramp__target-782,ramp,validation,5,5,25,200
vectorchain,ramp__target-784,ramp,validation,6,5,30,240
vectorchain,ramp__target-786,ramp,validation,6,5,30,240
vectorchain,ramp__target-788,ramp,validation,4,5,20,160
vectorchain,ramp__target-790,ramp,validation,5,5,25,200
vectorchain,ramp__target-792,ramp,validation,4,5,20,160
vectorchain,ramp__target-794,ramp,validation,4,5,20,160
vectorchain,ramp__target-796,ramp,validation,4,5,20,160
vectorchain,ramp__target-798,ramp,validation,4,5,20,160
vectorchain,ramp__target-800,ramp,validation,4,5,20,160
vectorchain,ramp__target-802,ramp,validation,4,5,20,160
vectorchain,ramp__target-804,ramp,validation,3,5,15,120
vectorchain,ramp__target-806,ramp,validation,4,5,20,160
vectorchain,ramp__target-808,ramp,validation,3,5,15,120
vectorchain,ramp__target-810,ramp,validation,4,5,20,160
vectorchain,ramp__target-812,ramp,validation,4,5,20,160
vectorchain,ramp__target-814,ramp,validation,4,5,20,160
vectorchain,ramp__target-816,ramp,validation,4,5,20,160
vectorchain,ramp__target-818,ramp,validation,3,5,15,120
vectorchain,ramp__target-820,ramp,test,3,5,15,120
vectorchain,ramp__target-822,ramp,test,3,5,15,120
vectorchain,ramp__target-824,ramp,test,3,5,15,120
vectorchain,ramp__target-826,ramp,test,3,5,15,120
vectorchain,ramp__target-828,ramp,test,4,5,20,160
vectorchain,ramp__target-830,ramp,test,3,5,15,120
vectorchain,ramp__target-832,ramp,test,3,5,15,120
vectorchain,ramp__target-834,ramp,test,3,5,15,120
vectorchain,ramp__target-836,ramp,test,4,5,20,160
vectorchain,ramp__target-838,ramp,test,5,5,25,200
vectorchain,ramp__target-840,ramp,test,6,5,30,240
vectorchain,ramp__target-842,ramp,test,6,5,30,240
vectorchain,ramp__target-844,ramp,test,6,5,30,240
vectorchain,ramp__target-846,ramp,test,5,5,25,200
vectorchain,ramp__target-848,ramp,test,4,5,20,160
vectorchain,ramp__target-850,ramp,test,4,5,20,160
vectorchain,ramp__target-852,ramp,test,4,5,20,160
vectorchain,ramp__target-854,ramp,test,5,5,25,200
vectorchain,ramp__target-856,ramp,test,5,5,25,200
vectorchain,ramp__target-858,ramp,test,5,5,25,200
vectorchain,ramp__target-860,ramp,test,5,5,25,200
vectorchain,ramp__target-862,ramp,test,5,5,25,200
vectorchain,ramp__target-864,ramp,test,5,5,25,200
vectorchain,ramp__target-866,ramp,test,5,5,25,200
vectorchain,ramp__target-868,ramp,test,4,5,20,160
vectorchain,ramp__target-870,ramp,test,4,5,20,160
vectorchain,ramp__target-872,ramp,test,5,5,25,200
vectorchain,ramp__target-874,ramp,test,4,5,20,160
vectorchain,ramp__target-876,ramp,test,4,5,20,160
vectorchain,ramp__target-878,ramp,test,4,5,20,160
vectorchain,ramp__target-880,ramp,test,5,5,25,200
vectorchain,ramp__target-882,ramp,test,5,5,25,200
vectorchain,ramp__target-884,ramp,test,5,5,25,200
vectorchain,ramp__target-886,ramp,test,5,5,25,200
vectorchain,ramp__target-888,ramp,test,5,5,25,200
vectorchain,ramp__target-890,ramp,test,5,5,25,200
vectorchain,ramp__target-892,ramp,test,5,5,25,200
vectorchain,ramp__target-894,ramp,test,6,5,30,240
vectorchain,ramp__target-896,ramp,test,6,5,30,240
vectorchain,ramp__target-898,ramp,test,5,5,25,200
vectorchain,ramp__target-900,ramp,test,4,5,20,160
vectorchain,ramp__target-902,ramp,test,4,5,20,160
vectorchain,ramp__target-904,ramp,test,4,5,20,160
vectorchain,ramp__target-906,ramp,test,4,5,20,160
vectorchain,ramp__target-908,ramp,test,3,5,15,120
vectorchain,ramp__target-910,ramp,test,5,5,25,200
vectorchain,ramp__target-912,ramp,test,4,5,20,160
vectorchain,ramp__target-914,ramp,test,4,5,20,160
vectorchain,ramp__target-916,ramp,test,4,5,20,160
vectorchain,ramp__target-918,ramp,test,4,5,20,160
vectorchain,ramp__target-920,ramp,test,4,5,20,160
vectorchain,ramp__target-922,ramp,test,4,5,20,160
vectorchain,ramp__target-924,ramp,test,4,5,20,160
vectorchain,ramp__target-926,ramp,test,5,5,25,200
vectorchain,ramp__target-928,ramp,test,5,5,25,200
vectorchain,ramp__target-930,ramp,test,5,5,25,200
vectorchain,ramp__target-932,ramp,test,6,5,30,240
vectorchain,ramp__target-934,ramp,test,6,5,30,240
vectorchain,ramp__target-936,ramp,test,6,5,30,240
vectorchain,ramp__target-938,ramp,test,5,5,25,200
vectorchain,ramp__target-940,ramp,test,4,5,20,160
vectorchain,ramp__target-942,ramp,test,6,5,30,240
vectorchain,ramp__target-944,ramp,test,4,5,20,160
vectorchain,ramp__target-946,ramp,test,4,5,20,160
vectorchain,ramp__target-948,ramp,test,3,5,15,120
vectorchain,ramp__target-950,ramp,test,4,5,20,160
vectorchain,ramp__target-952,ramp,test,5,5,25,200
vectorchain,ramp__target-954,ramp,test,7,5,35,280
vectorchain,ramp__target-956,ramp,test,6,5,30,240
vectorchain,ramp__target-958,ramp,test,6,5,30,240
vectorchain,ramp__target-960,ramp,test,6,5,30,240
vectorchain,ramp__target-962,ramp,test,6,5,30,240
vectorchain,ramp__target-964,ramp,test,6,5,30,240
vectorchain,ramp__target-966,ramp,test,5,5,25,200
vectorchain,ramp__target-968,ramp,test,5,5,25,200
vectorchain,ramp__target-970,ramp,test,5,5,25,200
vectorchain,ramp__target-972,ramp,test,6,5,30,240
vectorchain,ramp__target-974,ramp,test,5,5,25,200
vectorchain,ramp__target-976,ramp,test,5,5,25,200
vectorchain,ramp__target-978,ramp,test,5,5,25,200
vectorchain,ramp__target-980,ramp,test,5,5,25,200
vectorchain,ramp__target-982,ramp,test,5,5,25,200
vectorchain,ramp__target-984,ramp,test,6,5,30,240
vectorchain,ramp__target-986,ramp,test,6,5,30,240
vectorchain,ramp__target-988,ramp,test,6,5,30,240
vectorchain,ramp__target-990,ramp,test,6,5,30,240
vectorchain,ramp__target-992,ramp,test,6,5,30,240
vectorchain,ramp__target-994,ramp,test,5,5,25,200
vectorchain,ramp__target-996,ramp,test,5,5,25,200
vectorchain,ramp__target-998,ramp,test,6,5,30,240
vectorchain,ramp__target-1000,ramp,test,5,5,25,200
vectorchain,ramp__target-1002,ramp,test,5,5,25,200
vectorchain,ramp__target-1004,ramp,test,5,5,25,200
vectorchain,ramp__target-1006,ramp,test,5,5,25,200
vectorchain,ramp__target-1008,ramp,test,5,5,25,200
vectorchain,ramp__target-1010,ramp,test,5,5,25,200
vectorchain,ramp__target-1012,ramp,test,6,5,30,240
vectorchain,ramp__target-1014,ramp,test,4,5,20,160
vectorchain,ramp__target-1016,ramp,test,4,5,20,160
vectorchain,ramp__target-1018,ramp,test,3,5,15,120
vectorchain,ramp__target-1020,ramp,test,4,5,20,160
vectorchain,ramp__target-1022,ramp,test,3,5,15,120
vectorchain,piecewise_linear__target-64,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-66,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-68,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-70,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-72,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-74,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-76,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-78,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-80,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-82,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-84,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-86,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-88,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-90,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-92,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-94,piecewise_linear,train,10,5,50,400
vectorchain,piecewise_linear__target-96,piecewise_linear,train,10,5,50,400
vectorchain,piecewise_linear__target-98,piecewise_linear,train,10,5,50,400
vectorchain,piecewise_linear__target-100,piecewise_linear,train,11,5,55,440
vectorchain,piecewise_linear__target-102,piecewise_linear,train,11,5,55,440
vectorchain,piecewise_linear__target-104,piecewise_linear,train,11,5,55,440
vectorchain,piecewise_linear__target-106,piecewise_linear,train,10,5,50,400
vectorchain,piecewise_linear__target-108,piecewise_linear,train,10,5,50,400
vectorchain,piecewise_linear__target-110,piecewise_linear,train,10,5,50,400
vectorchain,piecewise_linear__target-112,piecewise_linear,train,10,5,50,400
vectorchain,piecewise_linear__target-114,piecewise_linear,train,11,5,55,440
vectorchain,piecewise_linear__target-116,piecewise_linear,train,11,5,55,440
vectorchain,piecewise_linear__target-118,piecewise_linear,train,11,5,55,440
vectorchain,piecewise_linear__target-120,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-122,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-124,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-126,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-128,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-130,piecewise_linear,train,10,5,50,400
vectorchain,piecewise_linear__target-132,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-134,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-136,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-138,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-140,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-142,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-144,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-146,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-148,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-150,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-152,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-154,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-156,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-158,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-160,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-162,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-164,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-166,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-168,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-170,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-172,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-174,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-176,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-178,piecewise_linear,train,1,5,5,40
vectorchain,piecewise_linear__target-180,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-182,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-184,piecewise_linear,train,1,5,5,40
vectorchain,piecewise_linear__target-186,piecewise_linear,train,1,5,5,40
vectorchain,piecewise_linear__target-188,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-190,piecewise_linear,train,1,5,5,40
vectorchain,piecewise_linear__target-192,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-194,piecewise_linear,train,1,5,5,40
vectorchain,piecewise_linear__target-196,piecewise_linear,train,1,5,5,40
vectorchain,piecewise_linear__target-198,piecewise_linear,train,1,5,5,40
vectorchain,piecewise_linear__target-200,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-202,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-204,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-206,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-208,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-210,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-212,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-214,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-216,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-218,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-220,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-222,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-224,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-226,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-228,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-230,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-232,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-234,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-236,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-238,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-240,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-242,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-244,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-246,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-248,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-250,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-252,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-254,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-256,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-258,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-260,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-262,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-264,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-266,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-268,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-270,piecewise_linear,train,2,5,10,80
vectorchain,piecewise_linear__target-272,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-274,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-276,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-278,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-280,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-282,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-284,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-286,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-288,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-290,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-292,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-294,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-296,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-298,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-300,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-302,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-304,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-306,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-308,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-310,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-312,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-314,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-316,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-318,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-320,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-322,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-324,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-326,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-328,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-330,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-332,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-334,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-336,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-338,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-340,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-342,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-344,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-346,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-348,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-350,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-352,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-354,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-356,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-358,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-360,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-362,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-364,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-366,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-368,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-370,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-372,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-374,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-376,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-378,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-380,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-382,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-384,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-386,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-388,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-390,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-392,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-394,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-396,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-398,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-400,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-402,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-404,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-406,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-408,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-410,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-412,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-414,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-416,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-418,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-420,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-422,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-424,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-426,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-428,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-430,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-432,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-434,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-436,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-438,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-440,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-442,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-444,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-446,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-448,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-450,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-452,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-454,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-456,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-458,piecewise_linear,train,9,5,45,360
vectorchain,piecewise_linear__target-460,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-462,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-464,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-466,piecewise_linear,train,8,5,40,320
vectorchain,piecewise_linear__target-468,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-470,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-472,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-474,piecewise_linear,train,7,5,35,280
vectorchain,piecewise_linear__target-476,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-478,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-480,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-482,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-484,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-486,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-488,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-490,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-492,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-494,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-496,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-498,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-500,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-502,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-504,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-506,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-508,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-510,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-512,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-514,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-516,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-518,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-520,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-522,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-524,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-526,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-528,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-530,piecewise_linear,train,3,5,15,120
vectorchain,piecewise_linear__target-532,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-534,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-536,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-538,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-540,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-542,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-544,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-546,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-548,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-550,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-552,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-554,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-556,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-558,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-560,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-562,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-564,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-566,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-568,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-570,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-572,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-574,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-576,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-578,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-580,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-582,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-584,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-586,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-588,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-590,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-592,piecewise_linear,train,6,5,30,240
vectorchain,piecewise_linear__target-594,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-596,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-598,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-600,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-602,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-604,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-606,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-608,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-610,piecewise_linear,train,4,5,20,160
vectorchain,piecewise_linear__target-612,piecewise_linear,train,5,5,25,200
vectorchain,piecewise_linear__target-614,piecewise_linear,validation,5,5,25,200
vectorchain,piecewise_linear__target-616,piecewise_linear,validation,6,5,30,240
vectorchain,piecewise_linear__target-618,piecewise_linear,validation,5,5,25,200
vectorchain,piecewise_linear__target-620,piecewise_linear,validation,5,5,25,200
vectorchain,piecewise_linear__target-622,piecewise_linear,validation,5,5,25,200
vectorchain,piecewise_linear__target-624,piecewise_linear,validation,4,5,20,160
vectorchain,piecewise_linear__target-626,piecewise_linear,validation,4,5,20,160
vectorchain,piecewise_linear__target-628,piecewise_linear,validation,4,5,20,160
vectorchain,piecewise_linear__target-630,piecewise_linear,validation,3,5,15,120
vectorchain,piecewise_linear__target-632,piecewise_linear,validation,4,5,20,160
vectorchain,piecewise_linear__target-634,piecewise_linear,validation,3,5,15,120
vectorchain,piecewise_linear__target-636,piecewise_linear,validation,5,5,25,200
